Zeit (TT-MM hh:mm),Wärme gesamt (kW),Kälte gesamt (kW),Strom gesamt (kW),Zone 1-Raumwärme (kW),Zone 1-Trinkwarmwasser (kW),Zone 1-Klimatisierung (kW),Zone 1-Prozesskälte (kW),Zone 1-Nutzerstrom (kW),Zone 1-Elektromobilität (kW)
07-09 20:00,39.4,0.0,0.0,16.600000381469727,22.799999237060547,0,0,0,0
07-09 21:00,35.0,0.0,0.0,16.299999237060547,18.700000762939453,0,0,0,0
07-09 22:00,25.2,0.0,0.0,14.300000190734863,10.899999618530273,0,0,0,0
07-09 23:00,17.0,0.0,0.0,7.599999904632568,9.399999618530273,0,0,0,0
08-09 00:00,20.6,0.0,0.0,13.0,7.599999904632568,0,0,0,0
08-09 01:00,21.6,0.0,0.0,13.600000381469727,8.0,0,0,0,0
08-09 02:00,27.3,0.0,0.0,19.299999237060547,8.0,0,0,0,0
08-09 03:00,29.2,0.0,0.0,20.700000762939453,8.5,0,0,0,0
08-09 04:00,40.1,0.0,0.0,30.700000762939453,9.399999618530273,0,0,0,0
08-09 05:00,39.5,0.0,0.0,27.0,12.5,0,0,0,0
08-09 06:00,42.7,0.0,0.0,20.0,22.700000762939453,0,0,0,0
08-09 07:00,60.7,0.0,0.0,21.100000381469727,39.599998474121094,0,0,0,0
08-09 08:00,66.0,0.0,0.0,7.800000190734863,58.20000076293945,0,0,0,0
08-09 09:00,76.0,0.0,0.0,7.300000190734863,68.69999694824219,0,0,0,0
08-09 10:00,79.2,0.0,0.0,7.400000095367432,71.80000305175781,0,0,0,0
08-09 11:00,88.7,0.0,0.0,9.100000381469727,79.5999984741211,0,0,0,0
08-09 12:00,89.1,0.0,0.0,9.5,79.5999984741211,0,0,0,0
08-09 13:00,90.9,0.0,0.0,9.699999809265137,81.19999694824219,0,0,0,0
08-09 14:00,89.3,0.0,0.0,9.0,80.4000015258789,0,0,0,0
08-09 15:00,85.3,0.0,0.0,8.199999809265137,77.19999694824219,0,0,0,0
08-09 16:00,82.3,0.0,0.0,8.199999809265137,74.0,0,0,0,0
08-09 17:00,72.4,0.0,0.0,8.300000190734863,64.0999984741211,0,0,0,0
08-09 18:00,63.2,0.0,0.0,8.600000381469727,54.599998474121094,0,0,0,0
08-09 19:00,51.7,0.0,0.0,7.800000190734863,43.900001525878906,0,0,0,0
08-09 20:00,39.0,0.0,0.0,6.900000095367432,32.099998474121094,0,0,0,0
08-09 21:00,25.6,0.0,0.0,6.699999809265137,18.799999237060547,0,0,0,0
08-09 22:00,18.3,0.0,0.0,6.099999904632568,12.199999809265137,0,0,0,0
08-09 23:00,11.8,0.0,0.0,2.0,9.800000190734863,0,0,0,0
09-09 00:00,17.2,0.0,0.0,9.0,8.300000190734863,0,0,0,0
09-09 01:00,15.8,0.0,0.0,8.199999809265137,7.599999904632568,0,0,0,0
09-09 02:00,16.0,0.0,0.0,8.300000190734863,7.699999809265137,0,0,0,0
09-09 03:00,21.9,0.0,0.0,13.600000381469727,8.300000190734863,0,0,0,0
09-09 04:00,24.3,0.0,0.0,14.600000381469727,9.699999809265137,0,0,0,0
09-09 05:00,29.3,0.0,0.0,16.399999618530273,12.800000190734863,0,0,0,0
09-09 06:00,35.5,0.0,0.0,16.700000762939453,18.799999237060547,0,0,0,0
09-09 07:00,60.5,0.0,0.0,27.700000762939453,32.79999923706055,0,0,0,0
09-09 08:00,75.2,0.0,0.0,24.600000381469727,50.599998474121094,0,0,0,0
09-09 09:00,77.2,0.0,0.0,16.899999618530273,60.29999923706055,0,0,0,0
09-09 10:00,89.9,0.0,0.0,18.600000381469727,71.30000305175781,0,0,0,0
09-09 11:00,92.4,0.0,0.0,19.899999618530273,72.5,0,0,0,0
09-09 12:00,92.2,0.0,0.0,20.299999237060547,71.9000015258789,0,0,0,0
09-09 13:00,98.5,0.0,0.0,21.700000762939453,76.80000305175781,0,0,0,0
09-09 14:00,93.0,0.0,0.0,19.700000762939453,73.30000305175781,0,0,0,0
09-09 15:00,81.0,0.0,0.0,16.899999618530273,64.0999984741211,0,0,0,0
09-09 16:00,84.8,0.0,0.0,18.5,66.30000305175781,0,0,0,0
09-09 17:00,79.3,0.0,0.0,19.600000381469727,59.70000076293945,0,0,0,0
09-09 18:00,66.1,0.0,0.0,23.399999618530273,42.70000076293945,0,0,0,0
09-09 19:00,55.8,0.0,0.0,23.100000381469727,32.70000076293945,0,0,0,0
09-09 20:00,43.7,0.0,0.0,21.200000762939453,22.5,0,0,0,0
09-09 21:00,38.6,0.0,0.0,20.700000762939453,17.899999618530273,0,0,0,0
09-09 22:00,32.1,0.0,0.0,20.799999237060547,11.300000190734863,0,0,0,0
09-09 23:00,30.5,0.0,0.0,20.799999237060547,9.699999809265137,0,0,0,0
10-09 00:00,26.0,0.0,0.0,18.200000762939453,7.800000190734863,0,0,0,0
10-09 01:00,21.2,0.0,0.0,13.100000381469727,8.100000381469727,0,0,0,0
10-09 02:00,21.4,0.0,0.0,13.300000190734863,8.100000381469727,0,0,0,0
10-09 03:00,22.2,0.0,0.0,13.399999618530273,8.800000190734863,0,0,0,0
10-09 04:00,23.3,0.0,0.0,13.600000381469727,9.699999809265137,0,0,0,0
